ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะนำไปใช้ประโยชน์
2565,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,38.84
2565,มีนาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,มีนาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,มีนาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,4.62
2565,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.05
2565,มีนาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,มีนาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,4.55
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,มีนาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.66
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,8.0
2565,มีนาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,8.08
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,มีนาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,เมษายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2565,เมษายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,5.0
2565,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2565,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,44.76
2565,เมษายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,เมษายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,เมษายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,เมษายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,43.32
2565,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.5
2565,เมษายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,เมษายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,เมษายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,25.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,4.0
2565,เมษายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.2
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,เมษายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,พฤษภาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,1.67
2565,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2565,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2565,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,32.87
2565,พฤษภาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,พฤษภาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,พฤษภาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,1.8
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.04
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,พฤษภาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,พฤษภาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,27.04
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.0
2565,พฤษภาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.35
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,พฤษภาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,มิถุนายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,50.0
2565,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2565,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2565,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,44.97
2565,มิถุนายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,มิถุนายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,มิถุนายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.39
2565,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.2
2565,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,มิถุนายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,8.4
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,18.0
2565,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.26
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,60.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,47.16
2565,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,กรกฎาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.06
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.24
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,7.2
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,10.0
2565,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.21
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,60.0
2565,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.25
2565,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,22.17
2565,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,31.98
2565,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,สิงหาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,6.0
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.89
2565,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.0
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,2.3
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
2565,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
2565,กันยายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,60.0
2565,กันยายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0
2565,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,20.82
2565,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0
2565,กันยายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
2565,กันยายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
2565,กันยายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,39.62
2565,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.06
2565,กันยายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
2565,กันยายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0
2565,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0
2565,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.0
2565,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
2565,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0
2565,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0
2565,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0
